# Source: pgeocode/GeoNames (https://www.geonames.org/) — CC BY 4.0
# Downloaded: 2026-04-10
# Fields: zip, lat, lng, city, state_id, state_name, county
zip,lat,lng,city,state_id,state_name,county
35960,34.1116,-85.6092,Centre,AL,Alabama,Cherokee
35973,34.3573,-85.5589,Gaylesville,AL,Alabama,Cherokee
35983,34.1911,-85.7705,Leesburg,AL,Alabama,Cherokee
36275,33.9778,-85.5521,Spring Garden,AL,Alabama,Cherokee
35045,32.8355,-86.6425,Clanton,AL,Alabama,Chilton
35046,32.9229,-86.545,Clanton,AL,Alabama,Chilton
35085,32.9805,-86.7181,Jemison,AL,Alabama,Chilton
35171,32.9157,-86.7158,Thorsby,AL,Alabama,Chilton
36091,32.7499,-86.5114,Verbena,AL,Alabama,Chilton
36750,32.8045,-86.8717,Maplesville,AL,Alabama,Chilton
36790,32.7332,-86.8963,Stanton,AL,Alabama,Chilton
36904,32.0829,-88.2064,Butler,AL,Alabama,Choctaw
36908,31.8666,-88.3265,Gilbertown,AL,Alabama,Choctaw
36910,32.2299,-88.1684,Jachin,AL,Alabama,Choctaw
36912,32.2177,-88.3234,Lisman,AL,Alabama,Choctaw
36913,31.9304,-88.4589,Melvin,AL,Alabama,Choctaw
36915,31.9879,-88.3367,Needham,AL,Alabama,Choctaw
36916,32.2094,-88.049,Pennington,AL,Alabama,Choctaw
36919,31.7668,-88.3091,Silas,AL,Alabama,Choctaw
36921,31.9155,-88.151,Toxey,AL,Alabama,Choctaw
36922,32.3038,-88.1476,Ward,AL,Alabama,Choctaw
36436,31.7635,-87.7106,Dickinson,AL,Alabama,Clarke
36446,31.7925,-87.72,Fulton,AL,Alabama,Clarke
36451,31.7088,-87.7772,Grove Hill,AL,Alabama,Clarke
36482,31.6395,-87.6565,Whatley,AL,Alabama,Clarke
36524,31.7843,-88.0715,Coffeeville,AL,Alabama,Clarke
36540,31.4258,-87.6822,Gainestown,AL,Alabama,Clarke
36545,31.5131,-87.8672,Jackson,AL,Alabama,Clarke
36727,31.9213,-88.008,Campbell,AL,Alabama,Clarke
36784,31.9067,-87.7598,Thomasville,AL,Alabama,Clarke
35082,33.1162,-86.1386,Hollins,AL,Alabama,Clay
36251,33.2474,-85.829,Ashland,AL,Alabama,Clay
36255,33.2171,-85.7108,Cragford,AL,Alabama,Clay
36258,33.4573,-85.6793,Delta,AL,Alabama,Clay
36266,33.3286,-85.7346,Lineville,AL,Alabama,Clay
36267,33.1915,-85.9258,Millerville,AL,Alabama,Clay
36261,33.7066,-85.5099,Edwardsville,AL,Alabama,Cleburne
36262,33.7717,-85.4381,Fruithurst,AL,Alabama,Cleburne
36264,33.6115,-85.5885,Heflin,AL,Alabama,Cleburne
36269,33.7529,-85.3789,Muscadine,AL,Alabama,Cleburne
36273,33.5616,-85.3786,Ranburne,AL,Alabama,Cleburne
36323,31.4137,-86.0777,Elba,AL,Alabama,Coffee
36330,31.3408,-85.8421,Enterprise,AL,Alabama,Coffee
36331,31.2978,-85.9036,Enterprise,AL,Alabama,Coffee
36346,31.5652,-85.971,Jack,AL,Alabama,Coffee
36351,31.369,-85.9404,New Brockton,AL,Alabama,Coffee
36453,31.1926,-86.1514,Kinston,AL,Alabama,Coffee
35616,34.7442,-87.9724,Cherokee,AL,Alabama,Colbert
35646,34.711,-87.5221,Leighton,AL,Alabama,Colbert
35660,34.7578,-87.6971,Sheffield,AL,Alabama,Colbert
35661,34.7561,-87.6304,Muscle Shoals,AL,Alabama,Colbert
35662,34.7448,-87.6675,Muscle Shoals,AL,Alabama,Colbert
35674,34.6874,-87.6833,Tuscumbia,AL,Alabama,Colbert
36401,31.458,-86.9258,Evergreen,AL,Alabama,Conecuh
36429,31.2627,-86.7711,Brooklyn,AL,Alabama,Conecuh
36432,31.2991,-87.0225,Castleberry,AL,Alabama,Conecuh
36454,31.3366,-87.1855,Lenox,AL,Alabama,Conecuh
36473,31.3058,-87.2137,Range,AL,Alabama,Conecuh
36475,31.4256,-87.172,Repton,AL,Alabama,Conecuh
35072,33.0746,-86.0781,Goodwater,AL,Alabama,Coosa
35089,32.9791,-86.0484,Kellyton,AL,Alabama,Coosa
35136,32.878,-86.24,Rockford,AL,Alabama,Coosa
35183,33.0238,-86.3042,Weogufka,AL,Alabama,Coosa
36026,32.8139,-86.1051,Equality,AL,Alabama,Coosa
36038,31.4068,-86.4841,Gantt,AL,Alabama,Covington
36420,31.2971,-86.4905,Andalusia,AL,Alabama,Covington
36442,31.0172,-86.3385,Florala,AL,Alabama,Covington
36455,31.0105,-86.3497,Lockhart,AL,Alabama,Covington
36467,31.2799,-86.2571,Opp,AL,Alabama,Covington
36474,31.4399,-86.6121,Red Level,AL,Alabama,Covington
36476,31.3533,-86.541,River Falls,AL,Alabama,Covington
36483,31.0223,-86.6293,Wing,AL,Alabama,Covington
36009,31.571,-86.2743,Brantley,AL,Alabama,Crenshaw
36028,31.5066,-86.3663,Dozier,AL,Alabama,Crenshaw
36034,31.6641,-86.171,Glenwood,AL,Alabama,Crenshaw
36041,31.9283,-86.2971,Highland Home,AL,Alabama,Crenshaw
36042,31.8784,-86.3981,Honoraville,AL,Alabama,Crenshaw
36049,31.7074,-86.2566,Luverne,AL,Alabama,Crenshaw
36062,31.8488,-86.2077,Petrey,AL,Alabama,Crenshaw
36071,31.7062,-86.3715,Rutledge,AL,Alabama,Crenshaw
35019,34.2683,-86.6213,Baileyton,AL,Alabama,Cullman
35033,33.9737,-87.0043,Bremen,AL,Alabama,Cullman
35053,34.0821,-87.0484,Crane Hill,AL,Alabama,Cullman
35055,34.1761,-86.8298,Cullman,AL,Alabama,Cullman
35056,34.1748,-86.8436,Cullman,AL,Alabama,Cullman
35057,34.0878,-86.9447,Cullman,AL,Alabama,Cullman
35058,34.2098,-86.752,Cullman,AL,Alabama,Cullman
35070,34.0058,-86.7499,Garden City,AL,Alabama,Cullman
35077,34.0516,-86.7848,Hanceville,AL,Alabama,Cullman
35083,34.1901,-86.6174,Holly Pond,AL,Alabama,Cullman
35087,34.2837,-86.5519,Joppa,AL,Alabama,Cullman
35098,34.1377,-87.0266,Logan,AL,Alabama,Cullman
35179,34.2621,-86.9125,Vinemont,AL,Alabama,Cullman
36311,31.583,-85.7077,Ariton,AL,Alabama,Dale
36317,31.6446,-85.3911,Clopton,AL,Alabama,Dale
36322,31.2811,-85.7305,Daleville,AL,Alabama,Dale
36350,31.3191,-85.4938,Midland City,AL,Alabama,Dale
36352,31.3311,-85.5992,Newton,AL,Alabama,Dale
36360,31.4391,-85.6436,Ozark,AL,Alabama,Dale
36361,31.4591,-85.6405,Ozark,AL,Alabama,Dale
36362,31.348,-85.7214,Fort Rucker,AL,Alabama,Dale
36371,31.3074,-85.5263,Pinckard,AL,Alabama,Dale
36374,31.5748,-85.537,Skipperville,AL,Alabama,Dale
36701,32.4197,-87.0245,Selma,AL,Alabama,Dallas
36702,32.4074,-87.0211,Selma,AL,Alabama,Dallas
36703,32.4156,-87.0135,Selma,AL,Alabama,Dallas
36758,32.6176,-86.9475,Plantersville,AL,Alabama,Dallas
36759,32.4266,-87.2702,Marion Junction,AL,Alabama,Dallas
36761,32.1899,-87.0633,Minter,AL,Alabama,Dallas
36767,32.2949,-87.2214,Orrville,AL,Alabama,Dallas
36773,32.3002,-87.3693,Safford,AL,Alabama,Dallas
36775,32.2844,-86.992,Sardis,AL,Alabama,Dallas
36785,32.3239,-86.8646,Tyler,AL,Alabama,Dallas
35961,34.268,-85.862,Collinsville,AL,Alabama,DeKalb
35962,34.2588,-86.0306,Crossville,AL,Alabama,DeKalb
35963,34.3568,-85.9292,Dawson,AL,Alabama,DeKalb
35967,34.4368,-85.7124,Fort Payne,AL,Alabama,DeKalb
35968,34.4898,-85.7657,Fort Payne,AL,Alabama,DeKalb
35971,34.4373,-85.9288,Fyffe,AL,Alabama,DeKalb
35974,34.3592,-86.024,Geraldine,AL,Alabama,DeKalb
35975,34.4359,-86.04,Groveoak,AL,Alabama,DeKalb
35978,34.6186,-85.7274,Henagar,AL,Alabama,DeKalb
35981,34.7351,-85.6416,Ider,AL,Alabama,DeKalb
35984,34.5872,-85.5777,Mentone,AL,Alabama,DeKalb
35986,34.4989,-85.8446,Rainsville,AL,Alabama,DeKalb
35988,34.559,-85.7921,Sylvania,AL,Alabama,DeKalb
35989,34.5697,-85.6272,Valley Head,AL,Alabama,DeKalb
36020,32.5056,-86.3322,Coosada,AL,Alabama,Elmore
36022,32.6082,-86.3958,Deatsville,AL,Alabama,Elmore
36024,32.6542,-86.0316,Eclectic,AL,Alabama,Elmore
36025,32.5454,-86.3161,Elmore,AL,Alabama,Elmore
36045,32.619,-85.9486,Kent,AL,Alabama,Elmore
36054,32.4995,-86.3641,Millbrook,AL,Alabama,Elmore
36078,32.551,-85.8978,Tallassee,AL,Alabama,Elmore
36080,32.69,-86.2393,Titus,AL,Alabama,Elmore
36092,32.5927,-86.2153,Wetumpka,AL,Alabama,Elmore
36093,32.5622,-86.0994,Wetumpka,AL,Alabama,Elmore
36426,31.1294,-87.0961,Brewton,AL,Alabama,Escambia
36427,31.1052,-87.0722,Brewton,AL,Alabama,Escambia
36441,31.0402,-87.2664,Flomaton,AL,Alabama,Escambia
36502,31.0572,-87.4873,Atmore,AL,Alabama,Escambia
36503,31.0238,-87.4939,Atmore,AL,Alabama,Escambia
36504,31.0158,-87.4972,Atmore,AL,Alabama,Escambia
36543,31.2202,-87.4619,Huxford,AL,Alabama,Escambia
35901,34.048,-85.9246,Gadsden,AL,Alabama,Etowah
35902,34.0143,-86.0066,Gadsden,AL,Alabama,Etowah
35903,33.9845,-85.9077,Gadsden,AL,Alabama,Etowah
35904,34.0217,-86.0495,Gadsden,AL,Alabama,Etowah
35905,33.9352,-85.9576,Gadsden,AL,Alabama,Etowah
35906,33.9318,-86.0898,Rainbow City,AL,Alabama,Etowah
35907,33.8979,-86.0245,Gadsden,AL,Alabama,Etowah
35952,34.071,-86.2096,Altoona,AL,Alabama,Etowah
35954,34.0296,-86.0967,Attalla,AL,Alabama,Etowah
35972,33.9976,-86.2346,Gallant,AL,Alabama,Etowah
35990,34.0657,-86.3064,Walnut Grove,AL,Alabama,Etowah
35542,33.7008,-87.6897,Bankston,AL,Alabama,Fayette
35545,33.6476,-87.9314,Belk,AL,Alabama,Fayette
35546,33.6945,-87.6226,Berry,AL,Alabama,Fayette
35555,33.6974,-87.8346,Fayette,AL,Alabama,Fayette
35559,33.9151,-87.7417,Glen Allen,AL,Alabama,Fayette
35571,34.3417,-87.959,Hodges,AL,Alabama,Franklin
35581,34.347,-87.7154,Phil Campbell,AL,Alabama,Franklin
35582,34.4513,-88.1129,Red Bay,AL,Alabama,Franklin
35585,34.4246,-87.8145,Spruce Pine,AL,Alabama,Franklin
35593,34.3712,-88.0774,Vina,AL,Alabama,Franklin
35653,34.5066,-87.7257,Russellville,AL,Alabama,Franklin
35654,34.4675,-87.6478,Russellville,AL,Alabama,Franklin
36313,31.1732,-85.7933,Bellwood,AL,Alabama,Geneva
36314,31.0132,-85.7456,Black,AL,Alabama,Geneva
36316,31.1767,-85.8135,Chancellor,AL,Alabama,Geneva
36318,31.1388,-85.9182,Coffee Springs,AL,Alabama,Geneva
36340,31.0414,-85.8847,Geneva,AL,Alabama,Geneva
36344,31.086,-85.7192,Hartford,AL,Alabama,Geneva
36349,31.1212,-85.5592,Malvern,AL,Alabama,Geneva
36375,31.0956,-85.583,Slocomb,AL,Alabama,Geneva
36477,31.1049,-86.0674,Samson,AL,Alabama,Geneva
35443,32.7746,-88.0267,Boligee,AL,Alabama,Greene
35448,32.9137,-87.9925,Clinton,AL,Alabama,Greene
35462,32.8889,-87.9303,Eutaw,AL,Alabama,Greene
35469,32.9824,-87.7919,Knoxville,AL,Alabama,Greene
35491,32.9237,-88.0853,West Greene,AL,Alabama,Greene
36740,32.6108,-87.8441,Forkland,AL,Alabama,Greene
35441,32.8553,-87.7219,Akron,AL,Alabama,Hale
35474,32.9108,-87.5935,Moundville,AL,Alabama,Hale
36742,32.5298,-87.6985,Gallion,AL,Alabama,Hale
36744,32.7167,-87.5905,Greensboro,AL,Alabama,Hale
36765,32.5515,-87.5615,Newbern,AL,Alabama,Hale
36776,32.7578,-87.7402,Sawyerville,AL,Alabama,Hale
36310,31.5755,-85.279,Abbeville,AL,Alabama,Henry
36345,31.3534,-85.3323,Headland,AL,Alabama,Henry
36353,31.4403,-85.3287,Newville,AL,Alabama,Henry
36373,31.501,-85.1135,Shorterville,AL,Alabama,Henry
36301,31.1481,-85.3718,Dothan,AL,Alabama,Houston
36302,31.2232,-85.3905,Dothan,AL,Alabama,Houston
36303,31.2668,-85.3971,Dothan,AL,Alabama,Houston
36304,31.156,-85.3559,Dothan,AL,Alabama,Houston
36305,31.2197,-85.4828,Dothan,AL,Alabama,Houston
36312,31.1888,-85.2535,Ashford,AL,Alabama,Houston
36319,31.3352,-85.1455,Columbia,AL,Alabama,Houston
36320,31.0507,-85.3154,Cottonwood,AL,Alabama,Houston
36321,31.2025,-85.3014,Cowarts,AL,Alabama,Houston
36343,31.1002,-85.1234,Gordon,AL,Alabama,Houston
36370,31.1403,-85.1573,Pansey,AL,Alabama,Houston
36376,31.2656,-85.2544,Webb,AL,Alabama,Houston
35740,34.9446,-85.7277,Bridgeport,AL,Alabama,Jackson
35744,34.6046,-85.9067,Dutton,AL,Alabama,Jackson
35745,34.913,-86.1716,Estillfork,AL,Alabama,Jackson
35746,34.8259,-85.9846,Fackler,AL,Alabama,Jackson
35751,34.7955,-86.2743,Hollytree,AL,Alabama,Jackson
35752,34.7304,-85.9532,Hollywood,AL,Alabama,Jackson
35755,34.5001,-86.1353,Langston,AL,Alabama,Jackson
35764,34.7031,-86.3068,Paint Rock,AL,Alabama,Jackson
35765,34.6809,-85.8478,Pisgah,AL,Alabama,Jackson
35766,34.8713,-86.2513,Princeton,AL,Alabama,Jackson
35768,34.7507,-86.1422,Scottsboro,AL,Alabama,Jackson
35769,34.618,-86.0562,Scottsboro,AL,Alabama,Jackson
35771,34.5433,-85.994,Section,AL,Alabama,Jackson
35772,34.8769,-85.8508,Stevenson,AL,Alabama,Jackson
35774,34.7632,-86.2295,Trenton,AL,Alabama,Jackson
35776,34.6689,-86.2296,Woodville,AL,Alabama,Jackson
35958,34.945,-85.6324,Bryant,AL,Alabama,Jackson
35966,34.8076,-85.7084,Flat Rock,AL,Alabama,Jackson
35979,34.8391,-85.6196,Higdon,AL,Alabama,Jackson
35005,33.5884,-86.9597,Adamsville,AL,Alabama,Jefferson
35006,33.4343,-87.1675,Adger,AL,Alabama,Jefferson
35015,33.5793,-86.6375,Alton,AL,Alabama,Jefferson
35020,33.409,-86.9475,Bessemer,AL,Alabama,Jefferson
35021,33.5446,-86.9292,Bessemer,AL,Alabama,Jefferson
35022,33.3224,-86.9657,Bessemer,AL,Alabama,Jefferson
35023,33.468,-87.0924,Bessemer,AL,Alabama,Jefferson
35036,33.6379,-86.9167,Brookside,AL,Alabama,Jefferson
35048,33.7026,-86.5997,Clay,AL,Alabama,Jefferson
35060,33.5589,-86.9294,Docena,AL,Alabama,Jefferson
35061,33.4654,-86.9564,Dolomite,AL,Alabama,Jefferson
35064,33.4735,-86.9183,Fairfield,AL,Alabama,Jefferson
35068,33.6017,-86.8265,Fultondale,AL,Alabama,Jefferson
35071,33.7189,-86.8225,Gardendale,AL,Alabama,Jefferson
35073,33.6539,-86.9803,Graysville,AL,Alabama,Jefferson
35091,33.7684,-86.8084,Kimberly,AL,Alabama,Jefferson
35094,33.5283,-86.5748,Leeds,AL,Alabama,Jefferson
35111,33.2845,-87.1024,Mc Calla,AL,Alabama,Jefferson
35116,33.7392,-86.7726,Morris,AL,Alabama,Jefferson
35117,33.6768,-86.8717,Mount Olive,AL,Alabama,Jefferson
35118,33.5363,-87.051,Mulga,AL,Alabama,Jefferson
35119,33.649,-86.7686,New Castle,AL,Alabama,Jefferson
35123,33.7387,-86.6461,Palmerdale,AL,Alabama,Jefferson
35126,33.7299,-86.6451,Pinson,AL,Alabama,Jefferson
35127,33.4883,-86.9766,Pleasant Grove,AL,Alabama,Jefferson
35139,33.7111,-86.9759,Sayre,AL,Alabama,Jefferson
35142,33.4069,-86.8735,Shannon,AL,Alabama,Jefferson
35172,33.819,-86.7434,Trafford,AL,Alabama,Jefferson
35173,33.6339,-86.5981,Trussville,AL,Alabama,Jefferson
35180,33.8529,-86.8198,Warrior,AL,Alabama,Jefferson
35181,33.5446,-86.9292,Watson,AL,Alabama,Jefferson
35201,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35202,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35203,33.521,-86.8066,Birmingham,AL,Alabama,Jefferson
35204,33.5179,-86.8372,Birmingham,AL,Alabama,Jefferson
35205,33.4951,-86.8059,Birmingham,AL,Alabama,Jefferson
35206,33.5678,-86.7199,Birmingham,AL,Alabama,Jefferson
35207,33.5594,-86.8153,Birmingham,AL,Alabama,Jefferson
35208,33.4977,-86.8799,Birmingham,AL,Alabama,Jefferson
35209,33.4653,-86.8082,Birmingham,AL,Alabama,Jefferson
35210,33.5452,-86.6655,Birmingham,AL,Alabama,Jefferson
35211,33.4816,-86.859,Birmingham,AL,Alabama,Jefferson
35212,33.5409,-86.7495,Birmingham,AL,Alabama,Jefferson
35213,33.5066,-86.7428,Birmingham,AL,Alabama,Jefferson
35214,33.5554,-86.887,Birmingham,AL,Alabama,Jefferson
35215,33.6493,-86.7057,Birmingham,AL,Alabama,Jefferson
35216,33.4188,-86.7867,Birmingham,AL,Alabama,Jefferson
35217,33.5887,-86.765,Birmingham,AL,Alabama,Jefferson
35218,33.506,-86.893,Birmingham,AL,Alabama,Jefferson
35219,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35220,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35221,33.4523,-86.8935,Birmingham,AL,Alabama,Jefferson
35222,33.5219,-86.7666,Birmingham,AL,Alabama,Jefferson
35223,33.4995,-86.7268,Birmingham,AL,Alabama,Jefferson
35224,33.5191,-86.9342,Birmingham,AL,Alabama,Jefferson
35226,33.3967,-86.8346,Birmingham,AL,Alabama,Jefferson
35228,33.4558,-86.9118,Birmingham,AL,Alabama,Jefferson
35229,33.4629,-86.7904,Birmingham,AL,Alabama,Jefferson
35231,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35232,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35233,33.5062,-86.8003,Birmingham,AL,Alabama,Jefferson
35234,33.5378,-86.8068,Birmingham,AL,Alabama,Jefferson
35235,33.6328,-86.6493,Birmingham,AL,Alabama,Jefferson
35236,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35237,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35238,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35243,33.4459,-86.7502,Birmingham,AL,Alabama,Jefferson
35244,33.3538,-86.8254,Birmingham,AL,Alabama,Jefferson
35246,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35249,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35253,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35254,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35255,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35259,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35260,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35261,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35266,33.3729,-86.8531,Birmingham,AL,Alabama,Jefferson
35270,33.5206,-86.8025,Birmingham,AL,Alabama,Jefferson
35282,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35283,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35285,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35287,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35288,33.4458,-86.9285,Birmingham,AL,Alabama,Jefferson
35290,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35291,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35292,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35293,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35294,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35295,33.5207,-86.8025,Birmingham,AL,Alabama,Jefferson
35296,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35297,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35298,33.5446,-86.9292,Birmingham,AL,Alabama,Jefferson
35544,33.9429,-88.0157,Beaverton,AL,Alabama,Lamar
35552,34.0282,-88.17,Detroit,AL,Alabama,Lamar
35574,33.6153,-87.9948,Kennedy,AL,Alabama,Lamar
35576,33.5401,-88.2,Millport,AL,Alabama,Lamar
35586,33.8549,-88.1508,Sulligent,AL,Alabama,Lamar
35592,33.7613,-88.0979,Vernon,AL,Alabama,Lamar
35610,34.9424,-87.2734,Anderson,AL,Alabama,Lauderdale
35617,34.9387,-87.7714,Cloverdale,AL,Alabama,Lauderdale
35630,34.8305,-87.656,Florence,AL,Alabama,Lauderdale
35631,34.87,-87.7069,Florence,AL,Alabama,Lauderdale
35632,34.87,-87.7069,Florence,AL,Alabama,Lauderdale
35633,34.8825,-87.7398,Florence,AL,Alabama,Lauderdale
35634,34.9186,-87.6136,Florence,AL,Alabama,Lauderdale
35645,34.9016,-87.5082,Killen,AL,Alabama,Lauderdale
35648,34.9559,-87.3935,Lexington,AL,Alabama,Lauderdale
35652,34.8495,-87.3237,Rogersville,AL,Alabama,Lauderdale
35677,34.9357,-87.9624,Waterloo,AL,Alabama,Lauderdale
35618,34.6719,-87.3143,Courtland,AL,Alabama,Lawrence
35643,34.6476,-87.1804,Hillsboro,AL,Alabama,Lawrence
35650,34.5058,-87.2224,Moulton,AL,Alabama,Lawrence
35651,34.4793,-87.4769,Mount Hope,AL,Alabama,Lawrence
35672,34.6491,-87.4262,Town Creek,AL,Alabama,Lawrence
36801,32.6454,-85.3783,Opelika,AL,Alabama,Lee
36802,32.5782,-85.349,Opelika,AL,Alabama,Lee
36803,32.6454,-85.3783,Opelika,AL,Alabama,Lee
36804,32.5768,-85.312,Opelika,AL,Alabama,Lee
36830,32.5475,-85.4682,Auburn,AL,Alabama,Lee
36831,32.6099,-85.4808,Auburn,AL,Alabama,Lee
36832,32.592,-85.5189,Auburn,AL,Alabama,Lee
36849,32.6024,-85.4873,Auburn University,AL,Alabama,Lee
36865,32.6043,-85.5933,Loachapoka,AL,Alabama,Lee
36872,32.5782,-85.349,Valley,AL,Alabama,Lee
36874,32.6212,-85.184,Salem,AL,Alabama,Lee
36877,32.5401,-85.0985,Smiths Station,AL,Alabama,Lee
36879,32.7632,-85.5144,Waverly,AL,Alabama,Lee
35611,34.8036,-86.9707,Athens,AL,Alabama,Limestone
35612,34.7749,-87.0305,Athens,AL,Alabama,Limestone
35613,34.8317,-86.8867,Athens,AL,Alabama,Limestone
35614,34.8474,-87.0607,Athens,AL,Alabama,Limestone
35615,34.6568,-86.8792,Belle Mina,AL,Alabama,Limestone
35620,34.929,-86.9739,Elkmont,AL,Alabama,Limestone
35647,34.9596,-87.1006,Lester,AL,Alabama,Limestone
35649,34.6259,-86.8746,Mooresville,AL,Alabama,Limestone
35671,34.6796,-86.9625,Tanner,AL,Alabama,Limestone
35739,34.9804,-86.8346,Ardmore,AL,Alabama,Limestone
35742,34.7731,-86.7928,Capshaw,AL,Alabama,Limestone
36032,31.996,-86.5761,Fort Deposit,AL,Alabama,Lowndes
36040,32.1957,-86.655,Hayneville,AL,Alabama,Lowndes
36047,32.0862,-86.488,Letohatchee,AL,Alabama,Lowndes
36752,32.2943,-86.6471,Lowndesboro,AL,Alabama,Lowndes
36031,32.2507,-85.7524,Fort Davis,AL,Alabama,Macon
36039,32.3129,-85.8838,Hardaway,AL,Alabama,Macon
36075,32.3836,-85.9162,Shorter,AL,Alabama,Macon
36083,32.4316,-85.6861,Tuskegee,AL,Alabama,Macon
36087,32.4093,-85.738,Tuskegee Institute,AL,Alabama,Macon
36088,32.4145,-85.7253,Tuskegee Institute,AL,Alabama,Macon
36866,32.5437,-85.6871,Notasulga,AL,Alabama,Macon
35741,34.7167,-86.4687,Brownsboro,AL,Alabama,Madison
35748,34.714,-86.394,Gurley,AL,Alabama,Madison
35749,34.8273,-86.7499,Harvest,AL,Alabama,Madison
35750,34.9496,-86.5935,Hazel Green,AL,Alabama,Madison
35756,34.643,-86.8168,Madison,AL,Alabama,Madison
35757,34.7782,-86.7442,Madison,AL,Alabama,Madison
35758,34.7108,-86.7425,Madison,AL,Alabama,Madison
35759,34.8618,-86.5789,Meridianville,AL,Alabama,Madison
35760,34.5494,-86.3961,New Hope,AL,Alabama,Madison
35761,34.9,-86.4487,New Market,AL,Alabama,Madison
35762,34.789,-86.5719,Normal,AL,Alabama,Madison
35763,34.6215,-86.4644,Owens Cross Roads,AL,Alabama,Madison
35767,34.7698,-86.4808,Ryland,AL,Alabama,Madison
35773,34.9116,-86.7,Toney,AL,Alabama,Madison
35801,34.7269,-86.5673,Huntsville,AL,Alabama,Madison
35802,34.6679,-86.5603,Huntsville,AL,Alabama,Madison
35803,34.6205,-86.551,Huntsville,AL,Alabama,Madison
35804,34.7284,-86.5853,Huntsville,AL,Alabama,Madison
35805,34.7059,-86.6165,Huntsville,AL,Alabama,Madison
35806,34.7448,-86.6704,Huntsville,AL,Alabama,Madison
35807,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35808,34.6845,-86.6538,Huntsville,AL,Alabama,Madison
35809,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35810,34.7784,-86.6091,Huntsville,AL,Alabama,Madison
35811,34.7789,-86.5438,Huntsville,AL,Alabama,Madison
35812,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35813,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35814,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35815,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35816,34.7389,-86.6249,Huntsville,AL,Alabama,Madison
35824,34.6583,-86.7295,Huntsville,AL,Alabama,Madison
35893,34.7304,-86.5861,Huntsville,AL,Alabama,Madison
35894,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35895,34.7304,-86.5861,Huntsville,AL,Alabama,Madison
35896,34.7543,-86.6546,Huntsville,AL,Alabama,Madison
35897,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35898,34.734,-86.5229,Huntsville,AL,Alabama,Madison
35899,34.7339,-86.6456,Huntsville,AL,Alabama,Madison
36732,32.4908,-87.8397,Demopolis,AL,Alabama,Marengo
36736,32.0672,-87.7454,Dixons Mills,AL,Alabama,Marengo
36738,32.4233,-87.6181,Faunsdale,AL,Alabama,Marengo
36745,32.414,-87.8986,Jefferson,AL,Alabama,Marengo
36748,32.3053,-87.7954,Linden,AL,Alabama,Marengo
36754,32.1419,-87.6998,Magnolia,AL,Alabama,Marengo
36763,32.2516,-87.9494,Myrtlewood,AL,Alabama,Marengo
36764,32.1129,-87.9881,Nanafalia,AL,Alabama,Marengo
36782,32.0773,-87.9228,Sweet Water,AL,Alabama,Marengo
36783,32.2538,-87.5974,Thomaston,AL,Alabama,Marengo
35543,34.1649,-87.7396,Bear Creek,AL,Alabama,Marion
35548,34.0377,-87.7563,Brilliant,AL,Alabama,Marion
35563,33.9676,-87.9024,Guin,AL,Alabama,Marion
35564,34.2678,-87.8608,Hackleburg,AL,Alabama,Marion
35570,34.1534,-88.0085,Hamilton,AL,Alabama,Marion
35594,33.9303,-87.7972,Winfield,AL,Alabama,Marion
35016,34.3283,-86.4896,Arab,AL,Alabama,Marshall
